FileName,BlockIndex,BottomIndent,LeftIndent,RightIndent,TopIndent,PixelsPerSymbol,Width,Height,WidthToHeightRatio,WordCount,SymbolCount,SameyCount,BottomLineDistance,TopLineDistance,ImageIndex,Label
image-000,0,836,181,174,325,37.083333333333336,445,68,6.544117647058823,2,12,0,807,214,0,
image-002,0,1112,343,57,97,14.814814814814815,400,20,20,3,27,0,1132,97,2,
image-002,1,1078,389,107,133,14.476190476190476,304,18,16.88888888888889,3,21,0,1096,133,2,
image-002,2,1043,448,143,167,12.294117647058824,209,19,11,5,17,0,1062,167,2,
image-003,0,1174,87,63,28,22.413793103448278,650,27,24.074074074074073,15,29,0,1201,28,3,
image-003,1,929,44,65,215,49.357142857142854,691,85,8.129411764705882,6,14,0,1014,215,3,
image-003,2,625,176,183,508,28.88,441,96,4.59375,3,25,0,721,508,3,
image-003,3,442,276,284,769,17.142857142857142,240,18,13.333333333333334,2,14,0,460,769,3,
image-003,4,410,300,302,802,18,198,17,11.647058823529411,1,11,0,427,802,3,
image-003,5,134,86,101,1074,19.774193548387096,613,21,29.19047619047619,4,31,0,155,1074,3,
image-003,6,89,187,157,1122,18.24,456,18,25.333333333333332,13,25,0,107,1122,3,
image-004,0,1174,70,77,29,21.06451612903226,653,26,25.115384615384617,16,31,0,1200,-191,4,
image-004,1,928,33,72,210,46.333333333333336,695,91,7.637362637362638,6,15,0,1019,-10,4,
image-004,2,693,348,290,502,27,162,34,4.764705882352941,3,6,0,727,282,4,
image-004,3,636,292,293,574,17.916666666666668,215,19,11.31578947368421,2,12,0,655,354,4,
image-004,4,132,101,86,1077,19.774193548387096,613,20,30.65,4,31,0,152,857,4,
image-004,5,86,179,141,1124,12.972972972972974,480,19,25.263157894736842,19,37,0,105,904,4,
image-005,0,790,36,28,205,12.42489270386266,736,234,3.1452991452991452,64,466,0,1024,205,5,
image-005,1,761,40,648,448,12.444444444444445,112,20,5.6,3,9,0,781,448,5,
image-005,2,636,39,29,478,12.08296943231441,732,115,6.3652173913043475,35,229,0,751,478,5,
image-005,3,548,39,34,601,12.098159509202453,727,80,9.0875,24,163,0,628,601,5,
image-005,4,488,39,33,691,12.339285714285714,728,50,14.56,16,112,0,538,691,5,
image-005,5,457,40,571,754,11.8125,189,18,10.5,2,16,0,475,754,5,
image-006,0,750,70,74,314,36.292682926829265,656,165,3.9757575757575756,5,41,0,915,314,6,
image-006,1,670,215,208,522,34.27272727272727,377,37,10.18918918918919,1,11,0,707,522,6,
image-007,0,846,100,80,363,16.31578947368421,620,20,31,3,38,0,646,363,7,
image-007,1,774,51,53,410,10.530864197530864,696,45,15.466666666666667,8,81,0,599,410,7,
image-007,2,240,35,30,483,12.221010901883053,735,506,1.4525691699604744,135,1009,0,526,483,7,
image-007,3,105,35,35,1026,10.523985239852399,730,98,7.448979591836735,39,271,0,-17,1026,7,
image-007,4,82,39,590,1131,8.55,171,16,10.6875,4,20,0,-122,1131,7,
image-007,5,55,73,194,1154,10.450980392156863,533,20,26.65,10,51,0,-145,1154,7,
image-008,0,1182,32,743,28,12.5,25,19,1.3157894736842106,1,2,1,1201,-27,8,
image-008,1,1181,184,179,31,10.658536585365853,437,17,25.705882352941178,5,41,1,1198,-24,8,
image-008,2,874,36,30,97,12.463878326996198,734,258,2.8449612403100777,74,526,0,1132,42,8,
image-008,3,843,35,40,368,12.288135593220339,725,18,40.27777777777778,9,59,0,861,313,8,
image-008,4,630,32,31,399,13.118556701030927,737,200,3.685,54,388,0,830,344,8,
image-008,5,602,36,698,613,11,66,14,4.714285714285714,1,6,0,616,558,8,
image-008,6,236,35,32,639,12.512408759124087,733,354,2.0706214689265536,87,685,0,590,584,8,
image-008,7,175,34,36,1004,12.896907216494846,730,50,14.6,11,97,0,225,949,8,
image-008,8,54,33,32,1064,12.387931034482758,735,111,6.621621621621622,32,232,0,165,1009,8,
image-009,0,1176,207,187,34,10.68421052631579,406,19,21.36842105263158,3,38,1,1195,-25,9,
image-009,1,1178,736,38,32,13,26,19,1.368421052631579,1,2,1,1197,-27,9,
image-009,2,1082,36,40,99,12.098039215686274,724,48,15.083333333333334,13,102,0,1130,40,9,
image-009,3,1045,214,474,166,10.181818181818182,112,18,6.222222222222222,4,11,1,1063,107,9,
image-009,4,1046,466,226,166,9.818181818181818,108,17,6.352941176470588,3,11,1,1063,107,9,
image-009,5,1021,213,477,191,10,110,17,6.470588235294118,4,11,2,1038,132,9,
image-009,6,994,216,476,216,9.818181818181818,108,19,5.684210526315789,4,11,2,1013,157,9,
image-009,7,970,216,476,241,9.818181818181818,108,18,6,4,11,2,988,182,9,
image-009,8,1021,465,273,190,12.4,62,18,3.4444444444444446,2,5,2,1039,131,9,
image-009,9,995,466,273,215,12.2,61,19,3.210526315789474,2,5,2,1014,156,9,
image-009,10,971,469,276,241,11,55,17,3.235294117647059,2,5,2,988,182,9,
image-009,11,1022,559,232,196,9,9,11,0.8181818181818182,1,1,2,1033,137,9,
image-009,12,996,558,235,222,7,7,11,0.6363636363636364,1,1,2,1007,163,9,
image-009,13,972,558,233,246,9,9,11,0.8181818181818182,1,1,2,983,187,9,
image-009,14,903,38,34,283,10.571428571428571,728,43,16.930232558139537,10,84,0,946,224,9,
image-009,15,843,215,476,344,9.391304347826088,109,42,2.5952380952380953,8,23,2,885,285,9,
image-009,16,868,468,224,343,9.818181818181818,108,18,6,3,11,1,886,284,9,
image-009,17,843,469,233,368,9.714285714285714,98,18,5.444444444444445,3,7,1,861,309,9,
image-009,18,801,289,302,410,10.45,209,18,11.61111111111111,2,20,0,819,351,9,
image-009,19,765,215,473,445,10.181818181818182,112,19,5.894736842105263,4,11,1,784,386,9,
image-009,20,766,468,224,446,9.818181818181818,108,17,6.352941176470588,3,11,1,783,387,9,
image-009,21,741,215,474,470,10.090909090909092,111,18,6.166666666666667,4,11,2,759,411,9,
image-009,22,711,215,470,496,10.454545454545455,115,22,5.2272727272727275,4,11,2,733,437,9,
image-009,23,741,469,272,470,11.8,59,18,3.2777777777777777,2,5,2,759,411,9,
image-009,24,716,472,273,495,11,55,18,3.0555555555555554,2,5,2,734,436,9,
image-009,25,740,558,231,477,11,11,12,0.9166666666666666,1,1,2,752,418,9,
image-009,26,717,558,231,500,11,11,12,0.9166666666666666,1,1,2,729,441,9,
image-009,27,674,272,280,538,10.333333333333334,248,17,14.588235294117647,3,24,0,691,479,9,
image-009,28,613,214,470,572,9.869565217391305,116,44,2.6363636363636362,8,23,2,657,513,9,
image-009,29,639,468,224,572,9.818181818181818,108,18,6,3,11,1,657,513,9,
image-009,30,613,472,229,597,8.75,99,19,5.2105263157894735,3,8,1,632,538,9,
image-009,31,573,293,304,638,10.15,203,18,11.277777777777779,2,20,0,591,579,9,
image-009,32,537,216,472,674,10.181818181818182,112,18,6.222222222222222,4,11,1,555,615,9,
image-009,33,513,215,470,699,10.454545454545455,115,17,6.764705882352941,4,11,1,530,640,9,
image-009,34,538,474,225,673,9.181818181818182,101,18,5.611111111111111,3,11,1,556,614,9,
image-009,35,513,470,232,698,9.428571428571429,98,18,5.444444444444445,3,7,1,531,639,9,
image-009,36,487,215,470,725,10.454545454545455,115,17,6.764705882352941,4,11,1,504,666,9,
image-009,37,461,221,471,751,9.818181818181818,108,17,6.352941176470588,4,11,1,478,692,9,
image-009,38,486,471,229,723,8.333333333333334,100,20,5,4,9,1,506,664,9,
image-009,39,462,472,231,750,8.857142857142858,97,17,5.705882352941177,3,7,1,479,691,9,
image-009,40,433,219,471,775,9.214285714285714,110,21,5.238095238095238,5,14,1,454,716,9,
image-009,41,437,469,232,775,9.428571428571429,99,17,5.823529411764706,3,7,1,454,716,9,
image-009,42,394,309,311,818,10.588235294117647,180,17,10.588235294117647,2,17,0,411,759,9,
image-009,43,358,215,470,853,10.454545454545455,115,18,6.388888888888889,4,11,1,376,794,9,
image-009,44,359,470,226,851,9.454545454545455,104,19,5.473684210526316,3,11,1,378,792,9,
image-009,45,317,303,311,895,10.941176470588236,186,17,10.941176470588236,2,17,0,334,836,9,
image-009,46,257,215,469,929,9.956521739130435,116,43,2.697674418604651,8,23,2,300,870,9,
image-009,47,283,469,227,927,9.454545454545455,104,19,5.473684210526316,3,11,1,302,868,9,
image-009,48,258,472,265,953,12.6,63,18,3.5,2,5,1,276,894,9,
image-009,49,217,262,270,997,10.72,268,15,17.866666666666667,3,25,0,232,938,9,
image-009,50,180,217,467,1030,10.545454545454545,116,19,6.105263157894737,4,11,1,199,971,9,
image-009,51,182,470,226,1029,9.454545454545455,104,18,5.777777777777778,3,11,1,200,970,9,
image-009,52,115,70,34,1073,10.47887323943662,696,41,16.975609756097562,7,71,0,156,1014,9,
image-009,53,78,221,471,1132,9.818181818181818,108,19,5.684210526315789,4,11,1,97,1073,9,
image-009,54,80,471,225,1130,9.454545454545455,104,19,5.473684210526316,3,11,1,99,1071,9,
image-009,55,54,218,471,1158,10.090909090909092,111,17,6.529411764705882,4,11,2,71,1099,9,
image-009,56,55,471,266,1155,12.6,63,19,3.3157894736842106,2,5,2,74,1096,9,
image-009,57,56,562,229,1162,9,9,11,0.8181818181818182,1,1,2,67,1103,9,
image-010,0,1181,36,737,30,13.5,27,18,1.5,1,2,1,1073,-23,10,
image-010,1,1181,189,174,31,10.658536585365853,437,17,25.705882352941178,5,41,1,1072,-22,10,
image-010,2,1121,269,270,89,10.875,261,19,13.736842105263158,3,24,0,1014,36,10,
image-010,3,1086,221,468,124,10.090909090909092,111,19,5.842105263157895,4,11,1,979,71,10,
image-010,4,1088,476,219,124,9.545454545454545,105,17,6.176470588235294,3,11,1,979,71,10,
image-010,5,1042,265,262,171,10.5,273,16,17.0625,3,26,0,932,118,10,
image-010,6,981,219,468,206,9.695652173913043,113,42,2.6904761904761907,8,23,2,897,153,10,
image-010,7,1007,476,219,203,9.545454545454545,105,19,5.526315789473684,3,11,1,900,150,10,
image-010,8,981,474,226,229,9,100,19,5.2631578947368425,4,9,1,874,176,10,
image-010,9,936,296,293,277,10.55,211,16,13.1875,2,20,0,826,224,10,
image-010,10,900,220,469,311,10.090909090909092,111,18,6.166666666666667,4,11,1,792,258,10,
image-010,11,900,475,224,311,9.181818181818182,101,18,5.611111111111111,3,11,1,792,258,10,
image-010,12,850,219,470,337,9.521739130434783,111,42,2.642857142857143,8,23,4,766,284,10,
image-010,13,875,476,265,335,11.8,59,19,3.1052631578947367,2,5,2,768,282,10,
image-010,14,849,472,265,361,12.6,63,19,3.3157894736842106,2,5,2,742,308,10,
image-010,15,876,563,228,341,9,9,12,0.75,1,1,2,762,288,10,
image-010,16,852,564,227,366,9,9,11,0.8181818181818182,1,1,2,737,313,10,
image-010,17,804,264,262,408,10.538461538461538,274,17,16.11764705882353,3,26,0,695,355,10,
image-010,18,770,222,470,442,9.818181818181818,108,17,6.352941176470588,4,11,1,661,389,10,
image-010,19,745,221,471,466,9.818181818181818,108,18,6,4,11,1,637,413,10,
image-010,20,771,475,223,441,9.272727272727273,102,17,6,3,11,1,662,388,10,
image-010,21,745,473,230,466,9.857142857142858,97,18,5.388888888888889,3,7,1,637,413,10,
image-010,22,699,180,175,512,10.595238095238095,445,18,24.72222222222222,4,42,0,591,459,10,
image-010,23,664,218,470,546,10.181818181818182,112,19,5.894736842105263,4,11,1,557,493,10,
image-010,24,664,475,224,547,9.181818181818182,101,18,5.611111111111111,3,11,1,556,494,10,
image-010,25,639,221,471,573,9.818181818181818,108,17,6.352941176470588,4,11,2,530,520,10,
image-010,26,638,470,265,572,13,65,19,3.4210526315789473,2,5,2,531,519,10,
image-010,27,640,562,229,578,9,9,11,0.8181818181818182,1,1,2,525,525,10,
image-010,28,593,271,275,617,10.583333333333334,254,19,13.368421052631579,3,24,0,486,564,10,
image-010,29,534,215,469,651,9.576923076923077,116,44,2.6363636363636362,9,26,2,452,598,10,
image-010,30,560,470,226,652,9.454545454545455,104,17,6.117647058823529,3,11,1,451,599,10,
image-010,31,534,470,229,677,10,101,18,5.611111111111111,3,7,1,426,624,10,
image-010,32,392,37,35,726,12.252136752136753,728,111,6.558558558558558,30,234,0,377,673,10,
image-010,33,362,35,650,850,11.5,115,17,6.764705882352941,1,10,0,253,797,10,
image-010,34,302,36,33,875,12.535087719298245,731,52,14.057692307692308,17,114,0,228,822,10,
image-010,35,271,34,712,941,13.5,54,17,3.176470588235294,1,4,0,162,888,10,
image-010,36,149,29,33,968,12.067226890756302,738,112,6.589285714285714,33,238,0,135,915,10,
image-010,37,66,29,31,1119,10.2875,740,44,16.818181818181817,12,80,0,-16,1066,10,
image-011,0,1181,180,189,28,10.775,431,20,21.55,4,40,1,1201,-27,11,
image-011,1,1181,737,37,27,13,26,21,1.2380952380952381,1,2,1,1202,-28,11,
image-011,2,783,31,32,97,12.15362731152205,737,349,2.1117478510028653,96,703,0,1132,42,11,
image-011,3,723,37,35,455,12.11965811965812,728,51,14.27450980392157,18,117,0,774,400,11,
image-011,4,692,31,375,521,11.93939393939394,394,16,24.625,6,33,0,708,466,11,
image-011,5,646,210,480,567,10,110,16,6.875,4,11,1,662,512,11,
image-011,6,645,469,233,566,8.909090909090908,98,18,5.444444444444445,3,11,1,663,511,11,
image-011,7,621,209,476,590,10.454545454545455,115,18,6.388888888888889,4,11,2,639,535,11,
image-011,8,619,468,273,590,11.8,59,20,2.95,2,5,2,639,535,11,
image-011,9,621,556,237,597,7,7,11,0.6363636363636364,1,1,2,632,542,11,
image-011,10,596,209,476,616,10.454545454545455,115,17,6.764705882352941,4,11,2,613,561,11,
image-011,11,595,466,274,616,12,60,18,3.3333333333333335,2,5,2,613,561,11,
image-011,12,596,556,235,623,9,9,10,0.9,1,1,2,606,568,11,
image-011,13,545,212,476,641,9.652173913043478,112,43,2.604651162790698,8,23,4,588,586,11,
image-011,14,570,467,280,641,10.6,53,18,2.9444444444444446,2,5,2,588,586,11,
image-011,15,545,462,279,666,11.8,59,18,3.2777777777777777,2,5,2,563,611,11,
image-011,16,571,555,236,647,9,9,11,0.8181818181818182,1,1,2,582,592,11,
image-011,17,546,555,236,672,9,9,11,0.8181818181818182,1,1,2,557,617,11,
image-011,18,488,185,204,725,10.275,411,16,25.6875,4,40,0,504,670,11,
image-011,19,448,214,476,762,10,110,19,5.7894736842105265,4,11,1,467,707,11,
image-011,20,449,465,234,762,9.181818181818182,101,18,5.611111111111111,3,11,1,467,707,11,
image-011,21,393,295,319,819,10.941176470588236,186,17,10.941176470588236,2,17,0,410,764,11,
image-011,22,354,209,477,858,10.363636363636363,114,17,6.705882352941177,4,11,1,371,803,11,
image-011,23,354,464,235,857,9.181818181818182,101,18,5.611111111111111,3,11,1,372,802,11,
image-011,24,302,221,477,883,9.619047619047619,102,44,2.3181818181818183,8,21,4,346,828,11,
image-011,25,329,464,281,882,11,55,18,3.0555555555555554,2,5,2,347,827,11,
image-011,26,302,461,280,907,11.8,59,20,2.95,2,5,2,322,852,11,
image-011,27,331,553,240,889,7,7,9,0.7777777777777778,1,1,2,340,834,11,
image-011,28,305,554,239,914,7,7,10,0.7,1,1,2,315,859,11,
image-011,29,278,222,477,935,10.1,101,16,6.3125,4,10,2,294,880,11,
image-011,30,277,463,280,933,11.4,57,19,3,2,5,2,296,878,11,
image-011,31,279,553,240,939,7,7,11,0.6363636363636364,1,1,2,290,884,11,
image-011,32,251,221,478,960,10.1,101,18,5.611111111111111,4,10,1,269,905,11,
image-011,33,252,464,239,959,9.142857142857142,97,18,5.388888888888889,3,7,1,270,904,11,
image-011,34,197,72,95,1016,10.913793103448276,633,16,39.5625,8,58,0,213,961,11,
image-011,35,155,217,482,1055,10.1,101,19,5.315789473684211,4,10,1,174,1000,11,
image-011,36,158,462,234,1053,9.454545454545455,104,18,5.777777777777778,3,11,1,176,998,11,
image-011,37,101,191,210,1112,10.5,399,16,24.9375,4,38,0,117,1057,11,
image-011,38,59,222,481,1151,9.7,97,19,5.105263157894737,4,10,1,78,1096,11,
image-011,39,61,460,232,1150,9.818181818181818,108,18,6,3,11,1,79,1095,11,
image-012,0,1180,31,746,30,11.5,23,19,1.2105263157894737,1,2,1,1199,-24,12,
image-012,1,1181,181,182,32,10.658536585365853,437,16,27.3125,5,41,1,1197,-22,12,
image-012,2,1120,265,281,90,10.583333333333334,254,19,13.368421052631579,3,24,0,1139,36,12,
image-012,3,1061,225,474,127,9.285714285714286,101,41,2.4634146341463414,8,21,2,1102,73,12,
image-012,4,1086,469,226,125,9.545454545454545,105,18,5.833333333333333,3,11,1,1104,71,12,
